Time,Node,PortIndex,IrnRtxByte
+1002500000.0ns,h13,0,12000
+1002500000.0ns,h14,0,4500
+1002500000.0ns,h15,0,6000
+1002500000.0ns,h16,0,0
+1002500000.0ns,h17,0,0
+1002500000.0ns,h18,0,0
+1002500000.0ns,h19,0,0
+1002500000.0ns,h20,0,0
+1002500000.0ns,h21,0,0
+1002500000.0ns,h22,0,0
+1002500000.0ns,h23,0,0
+1002500000.0ns,h24,0,0
+1002500000.0ns,h25,0,0
+1002500000.0ns,h26,0,0
+1002500000.0ns,h27,0,0
+1002500000.0ns,h28,0,0
+1002500000.0ns,h29,0,0
+1002500000.0ns,h30,0,0
+1002500000.0ns,h31,0,0
+1002500000.0ns,h32,0,0
+1002600000.0ns,h1,0,4500
+1002600000.0ns,h2,0,4500
+1002600000.0ns,h3,0,9000
+1002600000.0ns,h4,0,4500
+1002600000.0ns,h5,0,9000
+1002600000.0ns,h6,0,10500
+1002600000.0ns,h7,0,4500
+1002600000.0ns,h8,0,4500
+1002600000.0ns,h9,0,4500
+1002600000.0ns,h10,0,7500
+1002600000.0ns,h11,0,0
+1002600000.0ns,h12,0,7500
+1002600000.0ns,h13,0,12000
+1002600000.0ns,h14,0,4500
+1002600000.0ns,h15,0,6000
+1002600000.0ns,h16,0,0
+1002600000.0ns,h17,0,0
+1002600000.0ns,h18,0,0
+1002600000.0ns,h19,0,0
+1002600000.0ns,h20,0,0
+1002600000.0ns,h21,0,0
+1002600000.0ns,h22,0,0
+1002600000.0ns,h23,0,0
+1002600000.0ns,h24,0,0
+1002600000.0ns,h25,0,0
+1002600000.0ns,h26,0,0
+1002600000.0ns,h27,0,0
+1002600000.0ns,h28,0,0
+1002600000.0ns,h29,0,0
+1002600000.0ns,h30,0,0
+1002600000.0ns,h31,0,0
+1002600000.0ns,h32,0,0
+1002700000.0ns,h1,0,9000
+1002700000.0ns,h2,0,4500
+1002700000.0ns,h3,0,9000
+1002700000.0ns,h4,0,4500
+1002700000.0ns,h5,0,9000
+1002700000.0ns,h6,0,10500
+1002700000.0ns,h7,0,4500
+1002700000.0ns,h8,0,4500
+1002700000.0ns,h9,0,4500
+1002700000.0ns,h10,0,7500
+1002700000.0ns,h11,0,4500
+1002700000.0ns,h12,0,7500
+1002700000.0ns,h13,0,12000
+1002700000.0ns,h14,0,4500
+1002700000.0ns,h15,0,6000
+1002700000.0ns,h16,0,0
+1002700000.0ns,h17,0,0
+1002700000.0ns,h18,0,0
+1002700000.0ns,h19,0,0
+1002700000.0ns,h20,0,0
+1002700000.0ns,h21,0,0
+1002700000.0ns,h22,0,0
+1002700000.0ns,h23,0,0
+1002700000.0ns,h24,0,0
+1002700000.0ns,h25,0,0
+1002700000.0ns,h26,0,0
+1002700000.0ns,h27,0,0
+1002700000.0ns,h28,0,0
+1002700000.0ns,h29,0,0
+1002700000.0ns,h30,0,0
+1002700000.0ns,h31,0,0
+1002700000.0ns,h32,0,0
+1002800000.0ns,h1,0,9000
+1002800000.0ns,h2,0,4500
+1002800000.0ns,h3,0,9000
+1002800000.0ns,h4,0,4500
+1002800000.0ns,h5,0,9000
+1002800000.0ns,h6,0,10500
+1002800000.0ns,h7,0,4500
+1002800000.0ns,h8,0,4500
+1002800000.0ns,h9,0,4500
+1002800000.0ns,h10,0,7500
+1002800000.0ns,h11,0,4500
+1002800000.0ns,h12,0,7500
+1002800000.0ns,h13,0,12000
+1002800000.0ns,h14,0,4500
+1002800000.0ns,h15,0,6000
+1002800000.0ns,h16,0,0
+1002800000.0ns,h17,0,0
+1002800000.0ns,h18,0,0
+1002800000.0ns,h19,0,0
+1002800000.0ns,h20,0,0
+1002800000.0ns,h21,0,0
+1002800000.0ns,h22,0,0
+1002800000.0ns,h23,0,0
+1002800000.0ns,h24,0,0
+1002800000.0ns,h25,0,0
+1002800000.0ns,h26,0,0
+1002800000.0ns,h27,0,0
+1002800000.0ns,h28,0,0
+1002800000.0ns,h29,0,0
+1002800000.0ns,h30,0,0
+1002800000.0ns,h31,0,0
+1002800000.0ns,h32,0,0
+1002900000.0ns,h1,0,13500
+1002900000.0ns,h2,0,4500
+1002900000.0ns,h3,0,9000
+1002900000.0ns,h4,0,4500
+1002900000.0ns,h5,0,9000
+1002900000.0ns,h6,0,15000
+1002900000.0ns,h7,0,4500
+1002900000.0ns,h8,0,4500
+1002900000.0ns,h9,0,4500
+1002900000.0ns,h10,0,7500
+1002900000.0ns,h11,0,4500
+1002900000.0ns,h12,0,7500
+1002900000.0ns,h13,0,12000
+1002900000.0ns,h14,0,4500
+1002900000.0ns,h15,0,6000
+1002900000.0ns,h16,0,0
+1002900000.0ns,h17,0,0
+1002900000.0ns,h18,0,0
+1002900000.0ns,h19,0,0
+1002900000.0ns,h20,0,0
+1002900000.0ns,h21,0,0
+1002900000.0ns,h22,0,0
+1002900000.0ns,h23,0,0
+1002900000.0ns,h24,0,0
+1002900000.0ns,h25,0,0
+1002900000.0ns,h26,0,0
+1002900000.0ns,h27,0,0
+1002900000.0ns,h28,0,0
+1002900000.0ns,h29,0,0
+1002900000.0ns,h30,0,0
+1002900000.0ns,h31,0,0
+1002900000.0ns,h32,0,0
+1003000000.0ns,h1,0,13500
+1003000000.0ns,h2,0,4500
+1003000000.0ns,h3,0,9000
+1003000000.0ns,h4,0,4500
+1003000000.0ns,h5,0,9000
+1003000000.0ns,h6,0,15000
+1003000000.0ns,h7,0,4500
+1003000000.0ns,h8,0,9000
+1003000000.0ns,h9,0,4500
+1003000000.0ns,h10,0,7500
+1003000000.0ns,h11,0,9000
+1003000000.0ns,h12,0,7500
+1003000000.0ns,h13,0,16500
+1003000000.0ns,h14,0,4500
+1003000000.0ns,h15,0,6000
+1003000000.0ns,h16,0,4500
+1003000000.0ns,h17,0,0
+1003000000.0ns,h18,0,0
+1003000000.0ns,h19,0,0
+1003000000.0ns,h20,0,0
+1003000000.0ns,h21,0,0
+1003000000.0ns,h22,0,0
+1003000000.0ns,h23,0,0
+1003000000.0ns,h24,0,0
+1003000000.0ns,h25,0,0
+1003000000.0ns,h26,0,0
+1003000000.0ns,h27,0,0
+1003000000.0ns,h28,0,0
+1003000000.0ns,h29,0,0
+1003000000.0ns,h30,0,0
+1003000000.0ns,h31,0,0
+1003000000.0ns,h32,0,0
+1003100000.0ns,h1,0,14488
+1003100000.0ns,h2,0,4500
+1003100000.0ns,h3,0,9000
+1003100000.0ns,h4,0,4500
+1003100000.0ns,h5,0,9000
+1003100000.0ns,h6,0,15000
+1003100000.0ns,h7,0,4500
+1003100000.0ns,h8,0,9000
+1003100000.0ns,h9,0,4500
+1003100000.0ns,h10,0,7500
+1003100000.0ns,h11,0,9000
+1003100000.0ns,h12,0,7500
+1003100000.0ns,h13,0,16500
+1003100000.0ns,h14,0,4500
+1003100000.0ns,h15,0,6000
+1003100000.0ns,h16,0,4500
+1003100000.0ns,h17,0,0
+1003100000.0ns,h18,0,0
+1003100000.0ns,h19,0,0
+1003100000.0ns,h20,0,0
+1003100000.0ns,h21,0,0
+1003100000.0ns,h22,0,0
+1003100000.0ns,h23,0,0
+1003100000.0ns,h24,0,0
+1003100000.0ns,h25,0,0
+1003100000.0ns,h26,0,0
+1003100000.0ns,h27,0,0
+1003100000.0ns,h28,0,0
+1003100000.0ns,h29,0,0
+1003100000.0ns,h30,0,0
+1003100000.0ns,h31,0,0
+1003100000.0ns,h32,0,0
+1003200000.0ns,h1,0,14488
+1003200000.0ns,h2,0,4500
+1003200000.0ns,h3,0,9000
+1003200000.0ns,h4,0,4500
+1003200000.0ns,h5,0,9000
+1003200000.0ns,h6,0,15000
+1003200000.0ns,h7,0,4500
+1003200000.0ns,h8,0,13500
+1003200000.0ns,h9,0,13500
+1003200000.0ns,h10,0,7500
+1003200000.0ns,h11,0,9000
+1003200000.0ns,h12,0,7500
+1003200000.0ns,h13,0,16500
+1003200000.0ns,h14,0,4500
+1003200000.0ns,h15,0,10500
+1003200000.0ns,h16,0,4500
+1003200000.0ns,h17,0,0
+1003200000.0ns,h18,0,0
+1003200000.0ns,h19,0,0
+1003200000.0ns,h20,0,0
+1003200000.0ns,h21,0,0
+1003200000.0ns,h22,0,0
+1003200000.0ns,h23,0,0
+1003200000.0ns,h24,0,0
+1003200000.0ns,h25,0,0
+1003200000.0ns,h26,0,0
+1003200000.0ns,h27,0,0
+1003200000.0ns,h28,0,0
+1003200000.0ns,h29,0,0
+1003200000.0ns,h30,0,0
+1003200000.0ns,h31,0,0
+1003200000.0ns,h32,0,0
+1003300000.0ns,h1,0,14488
+1003300000.0ns,h2,0,4500
+1003300000.0ns,h3,0,9000
+1003300000.0ns,h4,0,4500
+1003300000.0ns,h5,0,9000
+1003300000.0ns,h6,0,15000
+1003300000.0ns,h7,0,9000
+1003300000.0ns,h8,0,13500
+1003300000.0ns,h9,0,13500
+1003300000.0ns,h10,0,7500
+1003300000.0ns,h11,0,9000
+1003300000.0ns,h12,0,7628
+1003300000.0ns,h13,0,16500
+1003300000.0ns,h14,0,4500
+1003300000.0ns,h15,0,10500
+1003300000.0ns,h16,0,4500
+1003300000.0ns,h17,0,0
+1003300000.0ns,h18,0,0
+1003300000.0ns,h19,0,0
+1003300000.0ns,h20,0,0
+1003300000.0ns,h21,0,0
+1003300000.0ns,h22,0,0
+1003300000.0ns,h23,0,0
+1003300000.0ns,h24,0,0
+1003300000.0ns,h25,0,0
+1003300000.0ns,h26,0,0
+1003300000.0ns,h27,0,0
+1003300000.0ns,h28,0,0
+1003300000.0ns,h29,0,0
+1003300000.0ns,h30,0,0
+1003300000.0ns,h31,0,0
+1003300000.0ns,h32,0,0
+1003400000.0ns,h1,0,14488
+1003400000.0ns,h2,0,4500
+1003400000.0ns,h3,0,9000
+1003400000.0ns,h4,0,4500
+1003400000.0ns,h5,0,9000
+1003400000.0ns,h6,0,15000
+1003400000.0ns,h7,0,9000
+1003400000.0ns,h8,0,13500
+1003400000.0ns,h9,0,13500
+1003400000.0ns,h10,0,7500
+1003400000.0ns,h11,0,9000
+1003400000.0ns,h12,0,12128
+1003400000.0ns,h13,0,16500
+1003400000.0ns,h14,0,4500
+1003400000.0ns,h15,0,10500
+1003400000.0ns,h16,0,4500
+1003400000.0ns,h17,0,0
+1003400000.0ns,h18,0,0
+1003400000.0ns,h19,0,0
+1003400000.0ns,h20,0,0
+1003400000.0ns,h21,0,0
+1003400000.0ns,h22,0,0
+1003400000.0ns,h23,0,0
+1003400000.0ns,h24,0,0
+1003400000.0ns,h25,0,0
+1003400000.0ns,h26,0,0
+1003400000.0ns,h27,0,0
+1003400000.0ns,h28,0,0
+1003400000.0ns,h29,0,0
+1003400000.0ns,h30,0,0
+1003400000.0ns,h31,0,0
+1003400000.0ns,h32,0,0
+1003500000.0ns,h1,0,14488
+1003500000.0ns,h2,0,9000
+1003500000.0ns,h3,0,9000
+1003500000.0ns,h4,0,4500
+1003500000.0ns,h5,0,9000
+1003500000.0ns,h6,0,15000
+1003500000.0ns,h7,0,9000
+1003500000.0ns,h8,0,18000
+1003500000.0ns,h9,0,13500
+1003500000.0ns,h10,0,12000
+1003500000.0ns,h11,0,9000
+1003500000.0ns,h12,0,12128
+1003500000.0ns,h13,0,16500
+1003500000.0ns,h14,0,4500
+1003500000.0ns,h15,0,10500
+1003500000.0ns,h16,0,4500
+1003500000.0ns,h17,0,0
+1003500000.0ns,h18,0,0
+1003500000.0ns,h19,0,0
+1003500000.0ns,h20,0,0
+1003500000.0ns,h21,0,0
+1003500000.0ns,h22,0,0
+1003500000.0ns,h23,0,0
+1003500000.0ns,h24,0,0
+1003500000.0ns,h25,0,0
+1003500000.0ns,h26,0,0
+1003500000.0ns,h27,0,0
+1003500000.0ns,h28,0,0
+1003500000.0ns,h29,0,0
+1003500000.0ns,h30,0,0
+1003500000.0ns,h31,0,0
+1003500000.0ns,h32,0,0
+1003600000.0ns,h1,0,18988
+1003600000.0ns,h2,0,9000
+1003600000.0ns,h3,0,9000
+1003600000.0ns,h4,0,4500
+1003600000.0ns,h5,0,9000
+1003600000.0ns,h6,0,15000
+1003600000.0ns,h7,0,9000
+1003600000.0ns,h8,0,18000
+1003600000.0ns,h9,0,13500
+1003600000.0ns,h10,0,12000
+1003600000.0ns,h11,0,9000
+1003600000.0ns,h12,0,12128
+1003600000.0ns,h13,0,16500
+1003600000.0ns,h14,0,4500
+1003600000.0ns,h15,0,10500
+1003600000.0ns,h16,0,4500
+1003600000.0ns,h17,0,0
+1003600000.0ns,h18,0,0
+1003600000.0ns,h19,0,0
+1003600000.0ns,h20,0,0
+1003600000.0ns,h21,0,0
+1003600000.0ns,h22,0,0
+1003600000.0ns,h23,0,0
+1003600000.0ns,h24,0,0
+1003600000.0ns,h25,0,0
+1003600000.0ns,h26,0,0
+1003600000.0ns,h27,0,0
+1003600000.0ns,h28,0,0
+1003600000.0ns,h29,0,0
+1003600000.0ns,h30,0,0
+1003600000.0ns,h31,0,0
+1003600000.0ns,h32,0,0
+1003700000.0ns,h1,0,18988
+1003700000.0ns,h2,0,9000
+1003700000.0ns,h3,0,13500
+1003700000.0ns,h4,0,4500
+1003700000.0ns,h5,0,9000
+1003700000.0ns,h6,0,15000
+1003700000.0ns,h7,0,9000
+1003700000.0ns,h8,0,18000
+1003700000.0ns,h9,0,13500
+1003700000.0ns,h10,0,12000
+1003700000.0ns,h11,0,9000
+1003700000.0ns,h12,0,12128
+1003700000.0ns,h13,0,16500
+1003700000.0ns,h14,0,4500
+1003700000.0ns,h15,0,10500
+1003700000.0ns,h16,0,4500
+1003700000.0ns,h17,0,0
+1003700000.0ns,h18,0,0
+1003700000.0ns,h19,0,0
+1003700000.0ns,h20,0,0
+1003700000.0ns,h21,0,0
+1003700000.0ns,h22,0,0
+1003700000.0ns,h23,0,0
+1003700000.0ns,h24,0,0
+1003700000.0ns,h25,0,0
+1003700000.0ns,h26,0,0
+1003700000.0ns,h27,0,0
+1003700000.0ns,h28,0,0
+1003700000.0ns,h29,0,0
+1003700000.0ns,h30,0,0
+1003700000.0ns,h31,0,0
+1003700000.0ns,h32,0,0
+1003800000.0ns,h1,0,18988
+1003800000.0ns,h2,0,9000
+1003800000.0ns,h3,0,13500
+1003800000.0ns,h4,0,4500
+1003800000.0ns,h5,0,9000
+1003800000.0ns,h6,0,15000
+1003800000.0ns,h7,0,9000
+1003800000.0ns,h8,0,18000
+1003800000.0ns,h9,0,13500
+1003800000.0ns,h10,0,12000
+1003800000.0ns,h11,0,9000
+1003800000.0ns,h12,0,12128
+1003800000.0ns,h13,0,16500
+1003800000.0ns,h14,0,4500
+1003800000.0ns,h15,0,15000
+1003800000.0ns,h16,0,4500
+1003800000.0ns,h17,0,0
+1003800000.0ns,h18,0,0
+1003800000.0ns,h19,0,0
+1003800000.0ns,h20,0,0
+1003800000.0ns,h21,0,0
+1003800000.0ns,h22,0,0
+1003800000.0ns,h23,0,0
+1003800000.0ns,h24,0,0
+1003800000.0ns,h25,0,0
+1003800000.0ns,h26,0,0
+1003800000.0ns,h27,0,0
+1003800000.0ns,h28,0,0
+1003800000.0ns,h29,0,0
+1003800000.0ns,h30,0,0
+1003800000.0ns,h31,0,0
+1003800000.0ns,h32,0,0
+1003900000.0ns,h1,0,18988
+1003900000.0ns,h2,0,9000
+1003900000.0ns,h3,0,13500
+1003900000.0ns,h4,0,4500
+1003900000.0ns,h5,0,9000
+1003900000.0ns,h6,0,15000
+1003900000.0ns,h7,0,9000
+1003900000.0ns,h8,0,18000
+1003900000.0ns,h9,0,13500
+1003900000.0ns,h10,0,12000
+1003900000.0ns,h11,0,9000
+1003900000.0ns,h12,0,12128
+1003900000.0ns,h13,0,16500
+1003900000.0ns,h14,0,4500
+1003900000.0ns,h15,0,15000
+1003900000.0ns,h16,0,4500
+1003900000.0ns,h17,0,0
+1003900000.0ns,h18,0,0
+1003900000.0ns,h19,0,0
+1003900000.0ns,h20,0,0
+1003900000.0ns,h21,0,0
+1003900000.0ns,h22,0,0
+1003900000.0ns,h23,0,0
+1003900000.0ns,h24,0,0
+1003900000.0ns,h25,0,0
+1003900000.0ns,h26,0,0
+1003900000.0ns,h27,0,0
+1003900000.0ns,h28,0,0
+1003900000.0ns,h29,0,0
+1003900000.0ns,h30,0,0
+1003900000.0ns,h31,0,0
+1003900000.0ns,h32,0,0
+1004000000.0ns,h1,0,18988
+1004000000.0ns,h2,0,9000
+1004000000.0ns,h3,0,13500
+1004000000.0ns,h4,0,4500
+1004000000.0ns,h5,0,9000
+1004000000.0ns,h6,0,15000
+1004000000.0ns,h7,0,13500
+1004000000.0ns,h8,0,18000
+1004000000.0ns,h9,0,13500
+1004000000.0ns,h10,0,12000
+1004000000.0ns,h11,0,9000
+1004000000.0ns,h12,0,12128
+1004000000.0ns,h13,0,16500
+1004000000.0ns,h14,0,4500
+1004000000.0ns,h15,0,15000
+1004000000.0ns,h16,0,4500
+1004000000.0ns,h17,0,0
+1004000000.0ns,h18,0,0
+1004000000.0ns,h19,0,0
+1004000000.0ns,h20,0,0
+1004000000.0ns,h21,0,0
+1004000000.0ns,h22,0,0
+1004000000.0ns,h23,0,0
+1004000000.0ns,h24,0,0
+1004000000.0ns,h25,0,0
+1004000000.0ns,h26,0,0
+1004000000.0ns,h27,0,0
+1004000000.0ns,h28,0,0
+1004000000.0ns,h29,0,0
+1004000000.0ns,h30,0,0
+1004000000.0ns,h31,0,0
+1004000000.0ns,h32,0,0
+1004100000.0ns,h1,0,18988
+1004100000.0ns,h2,0,9000
+1004100000.0ns,h3,0,13500
+1004100000.0ns,h4,0,4500
+1004100000.0ns,h5,0,9000
+1004100000.0ns,h6,0,15000
+1004100000.0ns,h7,0,13500
+1004100000.0ns,h8,0,22500
+1004100000.0ns,h9,0,13500
+1004100000.0ns,h10,0,12000
+1004100000.0ns,h11,0,9000
+1004100000.0ns,h12,0,12128
+1004100000.0ns,h13,0,16500
+1004100000.0ns,h14,0,9000
+1004100000.0ns,h15,0,15000
+1004100000.0ns,h16,0,4500
+1004100000.0ns,h17,0,0
+1004100000.0ns,h18,0,0
+1004100000.0ns,h19,0,0
+1004100000.0ns,h20,0,0
+1004100000.0ns,h21,0,0
+1004100000.0ns,h22,0,0
+1004100000.0ns,h23,0,0
+1004100000.0ns,h24,0,0
+1004100000.0ns,h25,0,0
+1004100000.0ns,h26,0,0
+1004100000.0ns,h27,0,0
+1004100000.0ns,h28,0,0
+1004100000.0ns,h29,0,0
+1004100000.0ns,h30,0,0
+1004100000.0ns,h31,0,0
+1004100000.0ns,h32,0,0
+1004200000.0ns,h1,0,18988
+1004200000.0ns,h2,0,9000
+1004200000.0ns,h3,0,13500
+1004200000.0ns,h4,0,4500
+1004200000.0ns,h5,0,9000
+1004200000.0ns,h6,0,15000
+1004200000.0ns,h7,0,13500
+1004200000.0ns,h8,0,22500
+1004200000.0ns,h9,0,13500
+1004200000.0ns,h10,0,16500
+1004200000.0ns,h11,0,9000
+1004200000.0ns,h12,0,12128
+1004200000.0ns,h13,0,16500
+1004200000.0ns,h14,0,9000
+1004200000.0ns,h15,0,19500
+1004200000.0ns,h16,0,4500
+1004200000.0ns,h17,0,0
+1004200000.0ns,h18,0,0
+1004200000.0ns,h19,0,0
+1004200000.0ns,h20,0,0
+1004200000.0ns,h21,0,0
+1004200000.0ns,h22,0,0
+1004200000.0ns,h23,0,0
+1004200000.0ns,h24,0,0
+1004200000.0ns,h25,0,0
+1004200000.0ns,h26,0,0
+1004200000.0ns,h27,0,0
+1004200000.0ns,h28,0,0
+1004200000.0ns,h29,0,0
+1004200000.0ns,h30,0,0
+1004200000.0ns,h31,0,0
+1004200000.0ns,h32,0,0
+1004300000.0ns,h1,0,18988
+1004300000.0ns,h2,0,9000
+1004300000.0ns,h3,0,13500
+1004300000.0ns,h4,0,4500
+1004300000.0ns,h5,0,9000
+1004300000.0ns,h6,0,985500
+1004300000.0ns,h7,0,189000
+1004300000.0ns,h8,0,22500
+1004300000.0ns,h9,0,13500
+1004300000.0ns,h10,0,16500
+1004300000.0ns,h11,0,13500
+1004300000.0ns,h12,0,12128
+1004300000.0ns,h13,0,1128517
+1004300000.0ns,h14,0,9000
+1004300000.0ns,h15,0,327000
+1004300000.0ns,h16,0,4500
+1004300000.0ns,h17,0,0
+1004300000.0ns,h18,0,0
+1004300000.0ns,h19,0,0
+1004300000.0ns,h20,0,0
+1004300000.0ns,h21,0,0
+1004300000.0ns,h22,0,0
+1004300000.0ns,h23,0,0
+1004300000.0ns,h24,0,0
+1004300000.0ns,h25,0,0
+1004300000.0ns,h26,0,0
+1004300000.0ns,h27,0,0
+1004300000.0ns,h28,0,0
+1004300000.0ns,h29,0,0
+1004300000.0ns,h30,0,0
+1004300000.0ns,h31,0,0
+1004300000.0ns,h32,0,0
+1004400000.0ns,h1,0,18988
+1004400000.0ns,h2,0,9000
+1004400000.0ns,h3,0,18000
+1004400000.0ns,h4,0,9000
+1004400000.0ns,h5,0,9000
+1004400000.0ns,h6,0,2245500
+1004400000.0ns,h7,0,925500
+1004400000.0ns,h8,0,22500
+1004400000.0ns,h9,0,13500
+1004400000.0ns,h10,0,21000
+1004400000.0ns,h11,0,13500
+1004400000.0ns,h12,0,16628
+1004400000.0ns,h13,0,1128517
+1004400000.0ns,h14,0,13500
+1004400000.0ns,h15,0,1588500
+1004400000.0ns,h16,0,4500
+1004400000.0ns,h17,0,0
+1004400000.0ns,h18,0,0
+1004400000.0ns,h19,0,0
+1004400000.0ns,h20,0,0
+1004400000.0ns,h21,0,0
+1004400000.0ns,h22,0,0
+1004400000.0ns,h23,0,0
+1004400000.0ns,h24,0,0
+1004400000.0ns,h25,0,0
+1004400000.0ns,h26,0,0
+1004400000.0ns,h27,0,0
+1004400000.0ns,h28,0,0
+1004400000.0ns,h29,0,0
+1004400000.0ns,h30,0,0
+1004400000.0ns,h31,0,0
+1004400000.0ns,h32,0,0
+1004500000.0ns,h1,0,18988
+1004500000.0ns,h2,0,9000
+1004500000.0ns,h3,0,22500
+1004500000.0ns,h4,0,9000
+1004500000.0ns,h5,0,9000
+1004500000.0ns,h6,0,3505500
+1004500000.0ns,h7,0,1528500
+1004500000.0ns,h8,0,22500
+1004500000.0ns,h9,0,13500
+1004500000.0ns,h10,0,21000
+1004500000.0ns,h11,0,13500
+1004500000.0ns,h12,0,16628
+1004500000.0ns,h13,0,1128517
+1004500000.0ns,h14,0,13500
+1004500000.0ns,h15,0,2293441
+1004500000.0ns,h16,0,4500
+1004500000.0ns,h17,0,0
+1004500000.0ns,h18,0,0
+1004500000.0ns,h19,0,0
+1004500000.0ns,h20,0,0
+1004500000.0ns,h21,0,0
+1004500000.0ns,h22,0,0
+1004500000.0ns,h23,0,0
+1004500000.0ns,h24,0,0
+1004500000.0ns,h25,0,0
+1004500000.0ns,h26,0,0
+1004500000.0ns,h27,0,0
+1004500000.0ns,h28,0,0
+1004500000.0ns,h29,0,0
+1004500000.0ns,h30,0,0
+1004500000.0ns,h31,0,0
+1004500000.0ns,h32,0,0
+1004600000.0ns,h1,0,18988
+1004600000.0ns,h2,0,9000
+1004600000.0ns,h3,0,22500
+1004600000.0ns,h4,0,9000
+1004600000.0ns,h5,0,13500
+1004600000.0ns,h6,0,4767000
+1004600000.0ns,h7,0,2434500
+1004600000.0ns,h8,0,22500
+1004600000.0ns,h9,0,13500
+1004600000.0ns,h10,0,604500
+1004600000.0ns,h11,0,13500
+1004600000.0ns,h12,0,16628
+1004600000.0ns,h13,0,1128517
+1004600000.0ns,h14,0,13500
+1004600000.0ns,h15,0,2293441
+1004600000.0ns,h16,0,4500
+1004600000.0ns,h17,0,0
+1004600000.0ns,h18,0,0
+1004600000.0ns,h19,0,0
+1004600000.0ns,h20,0,0
+1004600000.0ns,h21,0,0
+1004600000.0ns,h22,0,0
+1004600000.0ns,h23,0,0
+1004600000.0ns,h24,0,0
+1004600000.0ns,h25,0,0
+1004600000.0ns,h26,0,0
+1004600000.0ns,h27,0,0
+1004600000.0ns,h28,0,0
+1004600000.0ns,h29,0,0
+1004600000.0ns,h30,0,0
+1004600000.0ns,h31,0,0
+1004600000.0ns,h32,0,0
+1004700000.0ns,h1,0,18988
+1004700000.0ns,h2,0,9000
+1004700000.0ns,h3,0,22500
+1004700000.0ns,h4,0,9000
+1004700000.0ns,h5,0,13500
+1004700000.0ns,h6,0,5752025
+1004700000.0ns,h7,0,3345000
+1004700000.0ns,h8,0,22500
+1004700000.0ns,h9,0,13500
+1004700000.0ns,h10,0,1864500
+1004700000.0ns,h11,0,13500
+1004700000.0ns,h12,0,16628
+1004700000.0ns,h13,0,1128517
+1004700000.0ns,h14,0,13500
+1004700000.0ns,h15,0,2293441
+1004700000.0ns,h16,0,4500
+1004700000.0ns,h17,0,0
+1004700000.0ns,h18,0,0
+1004700000.0ns,h19,0,0
+1004700000.0ns,h20,0,0
+1004700000.0ns,h21,0,0
+1004700000.0ns,h22,0,0
+1004700000.0ns,h23,0,0
+1004700000.0ns,h24,0,0
+1004700000.0ns,h25,0,0
+1004700000.0ns,h26,0,0
+1004700000.0ns,h27,0,0
+1004700000.0ns,h28,0,0
+1004700000.0ns,h29,0,0
+1004700000.0ns,h30,0,0
+1004700000.0ns,h31,0,0
+1004700000.0ns,h32,0,0
+1004800000.0ns,h1,0,18988
+1004800000.0ns,h2,0,9000
+1004800000.0ns,h3,0,42745
+1004800000.0ns,h4,0,9000
+1004800000.0ns,h5,0,13500
+1004800000.0ns,h6,0,5752025
+1004800000.0ns,h7,0,4290000
+1004800000.0ns,h8,0,27000
+1004800000.0ns,h9,0,13500
+1004800000.0ns,h10,0,3124500
+1004800000.0ns,h11,0,13500
+1004800000.0ns,h12,0,16628
+1004800000.0ns,h13,0,1128517
+1004800000.0ns,h14,0,13500
+1004800000.0ns,h15,0,2293441
+1004800000.0ns,h16,0,4500
+1004800000.0ns,h17,0,0
+1004800000.0ns,h18,0,0
+1004800000.0ns,h19,0,0
+1004800000.0ns,h20,0,0
+1004800000.0ns,h21,0,0
+1004800000.0ns,h22,0,0
+1004800000.0ns,h23,0,0
+1004800000.0ns,h24,0,0
+1004800000.0ns,h25,0,0
+1004800000.0ns,h26,0,0
+1004800000.0ns,h27,0,0
+1004800000.0ns,h28,0,0
+1004800000.0ns,h29,0,0
+1004800000.0ns,h30,0,0
+1004800000.0ns,h31,0,0
+1004800000.0ns,h32,0,0
+1004900000.0ns,h1,0,18988
+1004900000.0ns,h2,0,13500
+1004900000.0ns,h3,0,42745
+1004900000.0ns,h4,0,9000
+1004900000.0ns,h5,0,13500
+1004900000.0ns,h6,0,5752025
+1004900000.0ns,h7,0,5235000
+1004900000.0ns,h8,0,27000
+1004900000.0ns,h9,0,13500
+1004900000.0ns,h10,0,4278420
+1004900000.0ns,h11,0,13500
+1004900000.0ns,h12,0,21128
+1004900000.0ns,h13,0,1128517
+1004900000.0ns,h14,0,13500
+1004900000.0ns,h15,0,2293441
+1004900000.0ns,h16,0,4500
+1004900000.0ns,h17,0,0
+1004900000.0ns,h18,0,0
+1004900000.0ns,h19,0,0
+1004900000.0ns,h20,0,0
+1004900000.0ns,h21,0,0
+1004900000.0ns,h22,0,0
+1004900000.0ns,h23,0,0
+1004900000.0ns,h24,0,0
+1004900000.0ns,h25,0,0
+1004900000.0ns,h26,0,0
+1004900000.0ns,h27,0,0
+1004900000.0ns,h28,0,0
+1004900000.0ns,h29,0,0
+1004900000.0ns,h30,0,0
+1004900000.0ns,h31,0,0
+1004900000.0ns,h32,0,0
+1005000000.0ns,h1,0,18988
+1005000000.0ns,h2,0,13500
+1005000000.0ns,h3,0,42745
+1005000000.0ns,h4,0,9000
+1005000000.0ns,h5,0,13500
+1005000000.0ns,h6,0,5752025
+1005000000.0ns,h7,0,6195000
+1005000000.0ns,h8,0,27000
+1005000000.0ns,h9,0,13500
